Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Netherlands,Netherlands,NL,385.02,480.26,28.56,21.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 01:00:00,Netherlands,Netherlands,NL,383.06,476.08,30.87,23.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 02:00:00,Netherlands,Netherlands,NL,381.84,473.72,31.9,23.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 03:00:00,Netherlands,Netherlands,NL,380.41,472.15,32.0,23.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 04:00:00,Netherlands,Netherlands,NL,384.52,476.16,32.16,23.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 05:00:00,Netherlands,Netherlands,NL,391.37,483.44,31.77,22.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 06:00:00,Netherlands,Netherlands,NL,393.44,486.26,31.21,22.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 07:00:00,Netherlands,Netherlands,NL,399.61,493.76,29.98,21.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 08:00:00,Netherlands,Netherlands,NL,398.11,494.36,27.94,20.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 09:00:00,Netherlands,Netherlands,NL,319.46,405.19,40.74,35.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 10:00:00,Netherlands,Netherlands,NL,285.67,366.98,46.07,41.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 11:00:00,Netherlands,Netherlands,NL,275.19,355.21,47.62,43.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 12:00:00,Netherlands,Netherlands,NL,272.81,352.32,48.11,43.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 13:00:00,Netherlands,Netherlands,NL,277.1,357.82,46.51,42.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 14:00:00,Netherlands,Netherlands,NL,299.51,383.71,42.12,38.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 15:00:00,Netherlands,Netherlands,NL,363.26,457.64,29.88,25.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 16:00:00,Netherlands,Netherlands,NL,386.82,483.67,26.52,21.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 17:00:00,Netherlands,Netherlands,NL,392.94,491.29,25.14,20.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 18:00:00,Netherlands,Netherlands,NL,392.73,490.59,25.63,20.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 19:00:00,Netherlands,Netherlands,NL,392.47,491.87,24.28,19.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 20:00:00,Netherlands,Netherlands,NL,391.75,491.86,23.59,19.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 21:00:00,Netherlands,Netherlands,NL,395.39,496.17,23.1,18.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 22:00:00,Netherlands,Netherlands,NL,387.9,486.77,24.88,19.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 23:00:00,Netherlands,Netherlands,NL,383.96,480.26,27.38,21.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 00:00:00,Netherlands,Netherlands,NL,381.03,474.06,30.72,23.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 01:00:00,Netherlands,Netherlands,NL,373.21,464.49,32.46,24.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 02:00:00,Netherlands,Netherlands,NL,372.12,463.07,32.87,24.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 03:00:00,Netherlands,Netherlands,NL,378.54,471.14,31.25,23.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 04:00:00,Netherlands,Netherlands,NL,383.02,475.59,31.22,23.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 05:00:00,Netherlands,Netherlands,NL,392.3,486.68,29.4,21.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 06:00:00,Netherlands,Netherlands,NL,401.89,500.5,25.12,18.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 07:00:00,Netherlands,Netherlands,NL,406.52,509.92,20.42,16.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 08:00:00,Netherlands,Netherlands,NL,409.92,514.64,19.16,15.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 09:00:00,Netherlands,Netherlands,NL,348.79,443.33,31.28,28.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 10:00:00,Netherlands,Netherlands,NL,318.96,409.32,36.32,33.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 11:00:00,Netherlands,Netherlands,NL,307.07,396.27,37.82,35.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
