Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-01 00:00:00,Germany,Germany,DE,162.59,212.91,81.25,73.73,entsoe.eu,false,
2022-01-01 01:00:00,Germany,Germany,DE,165.79,217.14,80.81,72.83,entsoe.eu,false,
2022-01-01 02:00:00,Germany,Germany,DE,170.37,222.68,80.31,72.05,entsoe.eu,false,
2022-01-01 03:00:00,Germany,Germany,DE,175.93,229.28,79.61,70.79,entsoe.eu,false,
2022-01-01 04:00:00,Germany,Germany,DE,188.24,243.43,78.24,68.62,entsoe.eu,false,
2022-01-01 05:00:00,Germany,Germany,DE,193.13,248.7,77.8,67.96,entsoe.eu,false,
2022-01-01 06:00:00,Germany,Germany,DE,205.38,261.89,76.57,65.98,entsoe.eu,false,
2022-01-01 07:00:00,Germany,Germany,DE,215.79,274.37,75.23,63.57,entsoe.eu,false,
2022-01-01 08:00:00,Germany,Germany,DE,214.69,273.37,75.34,63.75,entsoe.eu,false,
2022-01-01 09:00:00,Germany,Germany,DE,205.06,263.89,76.21,64.02,entsoe.eu,false,
2022-01-01 10:00:00,Germany,Germany,DE,203.07,262.09,76.24,63.72,entsoe.eu,false,
2022-01-01 11:00:00,Germany,Germany,DE,210.1,269.54,75.99,64.25,entsoe.eu,false,
2022-01-01 12:00:00,Germany,Germany,DE,212.58,273.02,75.54,63.18,entsoe.eu,false,
2022-01-01 13:00:00,Germany,Germany,DE,241.93,302.32,73.76,60.74,entsoe.eu,false,
2022-01-01 14:00:00,Germany,Germany,DE,282.36,344.07,70.28,56.43,entsoe.eu,false,
2022-01-01 15:00:00,Germany,Germany,DE,303.8,363.6,69.72,56.82,entsoe.eu,false,
2022-01-01 16:00:00,Germany,Germany,DE,306.4,364.14,70.17,58.91,entsoe.eu,false,
2022-01-01 17:00:00,Germany,Germany,DE,306.65,363.3,70.76,61.71,entsoe.eu,false,
2022-01-01 18:00:00,Germany,Germany,DE,290.03,346.17,71.79,63.74,entsoe.eu,false,
2022-01-01 19:00:00,Germany,Germany,DE,261.6,317.29,73.51,65.47,entsoe.eu,false,
2022-01-01 20:00:00,Germany,Germany,DE,235.04,290.26,75.24,66.65,entsoe.eu,false,
2022-01-01 21:00:00,Germany,Germany,DE,226.16,281.04,76.0,67.92,entsoe.eu,false,
2022-01-01 22:00:00,Germany,Germany,DE,196.72,251.0,78.2,69.95,entsoe.eu,false,
2022-01-01 23:00:00,Germany,Germany,DE,174.01,227.8,79.77,70.92,entsoe.eu,false,
2022-01-02 00:00:00,Germany,Germany,DE,174.44,228.51,79.82,71.4,entsoe.eu,false,
2022-01-02 01:00:00,Germany,Germany,DE,172.84,227.19,79.86,70.6,entsoe.eu,false,
2022-01-02 02:00:00,Germany,Germany,DE,172.56,226.73,79.93,70.94,entsoe.eu,false,
2022-01-02 03:00:00,Germany,Germany,DE,175.58,230.33,79.28,69.13,entsoe.eu,false,
2022-01-02 04:00:00,Germany,Germany,DE,173.76,228.09,79.34,68.75,entsoe.eu,false,
2022-01-02 05:00:00,Germany,Germany,DE,172.44,226.61,79.49,69.09,entsoe.eu,false,
2022-01-02 06:00:00,Germany,Germany,DE,169.96,223.68,79.97,70.33,entsoe.eu,false,
2022-01-02 07:00:00,Germany,Germany,DE,161.61,213.32,81.29,72.07,entsoe.eu,false,
2022-01-02 08:00:00,Germany,Germany,DE,154.72,205.4,82.25,73.36,entsoe.eu,false,
2022-01-02 09:00:00,Germany,Germany,DE,146.51,195.62,83.38,75.68,entsoe.eu,false,
2022-01-02 10:00:00,Germany,Germany,DE,134.41,181.86,84.48,77.06,entsoe.eu,false,
2022-01-02 11:00:00,Germany,Germany,DE,130.74,176.76,84.94,78.24,entsoe.eu,false,
2022-01-02 12:00:00,Germany,Germany,DE,129.39,174.71,85.02,77.89,entsoe.eu,false,
2022-01-02 13:00:00,Germany,Germany,DE,128.96,173.75,85.06,77.83,entsoe.eu,false,
2022-01-02 14:00:00,Germany,Germany,DE,129.24,173.3,85.04,77.19,entsoe.eu,false,
2022-01-02 15:00:00,Germany,Germany,DE,128.36,171.82,85.17,77.01,entsoe.eu,false,
2022-01-02 16:00:00,Germany,Germany,DE,129.62,172.69,85.21,77.22,entsoe.eu,false,
2022-01-02 17:00:00,Germany,Germany,DE,131.02,173.91,85.36,78.11,entsoe.eu,false,
2022-01-02 18:00:00,Germany,Germany,DE,131.27,174.92,85.13,78.06,entsoe.eu,false,
2022-01-02 19:00:00,Germany,Germany,DE,132.4,176.56,84.87,77.82,entsoe.eu,false,
2022-01-02 20:00:00,Germany,Germany,DE,132.82,177.61,84.71,77.46,entsoe.eu,false,
2022-01-02 21:00:00,Germany,Germany,DE,139.03,185.33,83.86,76.54,entsoe.eu,false,
2022-01-02 22:00:00,Germany,Germany,DE,140.23,186.71,83.83,76.57,entsoe.eu,false,
2022-01-02 23:00:00,Germany,Germany,DE,144.72,191.57,83.26,75.81,entsoe.eu,false,
2022-01-03 00:00:00,Germany,Germany,DE,153.53,201.49,82.37,74.03,entsoe.eu,false,
2022-01-03 01:00:00,Germany,Germany,DE,153.56,201.99,82.31,74.11,entsoe.eu,false,
2022-01-03 02:00:00,Germany,Germany,DE,155.57,204.38,82.01,73.23,entsoe.eu,false,
2022-01-03 03:00:00,Germany,Germany,DE,154.43,202.45,82.18,74.08,entsoe.eu,false,
2022-01-03 04:00:00,Germany,Germany,DE,152.28,198.45,82.74,75.91,entsoe.eu,false,
2022-01-03 05:00:00,Germany,Germany,DE,158.54,203.03,82.12,76.42,entsoe.eu,false,
2022-01-03 06:00:00,Germany,Germany,DE,177.8,223.21,80.2,75.2,entsoe.eu,false,
2022-01-03 07:00:00,Germany,Germany,DE,207.74,254.66,77.48,72.14,entsoe.eu,false,
2022-01-03 08:00:00,Germany,Germany,DE,223.47,270.77,76.41,71.26,entsoe.eu,false,
2022-01-03 09:00:00,Germany,Germany,DE,225.11,272.95,76.02,71.51,entsoe.eu,false,
2022-01-03 10:00:00,Germany,Germany,DE,215.52,263.35,76.4,71.75,entsoe.eu,false,
2022-01-03 11:00:00,Germany,Germany,DE,213.58,261.03,76.69,71.5,entsoe.eu,false,
2022-01-03 12:00:00,Germany,Germany,DE,219.5,267.47,75.96,70.46,entsoe.eu,false,
