Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Brazil,Central Brazil,BR-CS,104.49,145.82,81.83,77.6,ons.org.br,false,
2021-01-01 01:00:00,Brazil,Central Brazil,BR-CS,108.8,150.77,81.08,76.7,ons.org.br,false,
2021-01-01 02:00:00,Brazil,Central Brazil,BR-CS,114.98,157.97,80.0,75.34,ons.org.br,false,
2021-01-01 03:00:00,Brazil,Central Brazil,BR-CS,118.85,162.47,79.33,74.55,ons.org.br,false,
2021-01-01 04:00:00,Brazil,Central Brazil,BR-CS,118.18,161.71,79.45,74.66,ons.org.br,false,
2021-01-01 05:00:00,Brazil,Central Brazil,BR-CS,119.43,163.21,79.23,74.36,ons.org.br,false,
2021-01-01 06:00:00,Brazil,Central Brazil,BR-CS,118.46,162.07,79.4,74.43,ons.org.br,false,
2021-01-01 07:00:00,Brazil,Central Brazil,BR-CS,115.77,158.97,79.87,74.8,ons.org.br,false,
2021-01-01 08:00:00,Brazil,Central Brazil,BR-CS,109.9,152.04,80.89,75.6,ons.org.br,false,
2021-01-01 09:00:00,Brazil,Central Brazil,BR-CS,101.81,142.61,82.29,76.71,ons.org.br,false,
2021-01-01 10:00:00,Brazil,Central Brazil,BR-CS,103.51,144.78,82.0,76.43,ons.org.br,false,
2021-01-01 11:00:00,Brazil,Central Brazil,BR-CS,102.55,143.78,82.17,76.67,ons.org.br,false,
2021-01-01 12:00:00,Brazil,Central Brazil,BR-CS,101.53,142.72,82.34,76.98,ons.org.br,false,
2021-01-01 13:00:00,Brazil,Central Brazil,BR-CS,99.64,140.61,82.67,77.42,ons.org.br,false,
2021-01-01 14:00:00,Brazil,Central Brazil,BR-CS,97.82,138.6,82.99,77.84,ons.org.br,false,
2021-01-01 15:00:00,Brazil,Central Brazil,BR-CS,96.3,136.82,83.25,78.09,ons.org.br,false,
2021-01-01 16:00:00,Brazil,Central Brazil,BR-CS,99.05,139.98,82.77,77.52,ons.org.br,false,
2021-01-01 17:00:00,Brazil,Central Brazil,BR-CS,100.05,141.1,82.6,77.29,ons.org.br,false,
2021-01-01 18:00:00,Brazil,Central Brazil,BR-CS,99.76,140.66,82.65,77.37,ons.org.br,false,
2021-01-01 19:00:00,Brazil,Central Brazil,BR-CS,103.71,145.12,81.96,76.78,ons.org.br,false,
2021-01-01 20:00:00,Brazil,Central Brazil,BR-CS,112.79,155.71,80.38,75.37,ons.org.br,false,
2021-01-01 21:00:00,Brazil,Central Brazil,BR-CS,109.59,151.87,80.94,76.11,ons.org.br,false,
2021-01-01 22:00:00,Brazil,Central Brazil,BR-CS,102.3,143.3,82.21,77.81,ons.org.br,false,
2021-01-01 23:00:00,Brazil,Central Brazil,BR-CS,99.04,139.45,82.78,78.57,ons.org.br,false,
2021-01-02 00:00:00,Brazil,Central Brazil,BR-CS,99.28,139.75,82.73,78.5,ons.org.br,false,
2021-01-02 01:00:00,Brazil,Central Brazil,BR-CS,100.88,141.62,82.46,78.13,ons.org.br,false,
