Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Switzerland,Switzerland,CH,158.43,198.59,78.27,32.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 01:00:00,Switzerland,Switzerland,CH,169.12,210.24,77.04,30.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 02:00:00,Switzerland,Switzerland,CH,151.88,191.57,78.25,30.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 03:00:00,Switzerland,Switzerland,CH,131.65,169.12,79.72,27.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 04:00:00,Switzerland,Switzerland,CH,151.79,190.92,78.27,27.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 05:00:00,Switzerland,Switzerland,CH,155.26,192.82,79.94,28.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 06:00:00,Switzerland,Switzerland,CH,163.26,202.74,78.75,30.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 07:00:00,Switzerland,Switzerland,CH,162.36,201.41,78.8,29.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 08:00:00,Switzerland,Switzerland,CH,150.69,189.08,79.92,33.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 09:00:00,Switzerland,Switzerland,CH,143.98,182.81,80.67,37.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 10:00:00,Switzerland,Switzerland,CH,132.6,172.16,81.01,40.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 11:00:00,Switzerland,Switzerland,CH,127.54,168.19,80.31,41.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 12:00:00,Switzerland,Switzerland,CH,138.07,177.94,78.82,38.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 13:00:00,Switzerland,Switzerland,CH,128.56,166.71,80.92,38.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 14:00:00,Switzerland,Switzerland,CH,114.44,150.05,83.56,37.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 15:00:00,Switzerland,Switzerland,CH,94.71,127.61,86.34,40.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 16:00:00,Switzerland,Switzerland,CH,64.71,92.0,90.82,52.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 17:00:00,Switzerland,Switzerland,CH,71.91,100.7,89.93,54.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
