Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Great Britain,Great Britain,GB,162.46,244.23,57.33,29.48,bmreports.com,false,
2021-01-01 01:00:00,Great Britain,Great Britain,GB,158.42,239.51,58.45,29.88,bmreports.com,false,
2021-01-01 02:00:00,Great Britain,Great Britain,GB,146.68,225.44,61.47,31.56,bmreports.com,false,
2021-01-01 03:00:00,Great Britain,Great Britain,GB,141.75,220.16,62.64,32.28,bmreports.com,false,
2021-01-01 04:00:00,Great Britain,Great Britain,GB,133.82,210.57,64.87,33.78,bmreports.com,false,
2021-01-01 05:00:00,Great Britain,Great Britain,GB,128.96,204.64,66.29,34.87,bmreports.com,false,
2021-01-01 06:00:00,Great Britain,Great Britain,GB,132.97,209.34,65.21,34.04,bmreports.com,false,
2021-01-01 07:00:00,Great Britain,Great Britain,GB,132.83,208.82,65.26,34.33,bmreports.com,false,
2021-01-01 08:00:00,Great Britain,Great Britain,GB,138.74,215.04,64.0,34.08,bmreports.com,false,
2021-01-01 09:00:00,Great Britain,Great Britain,GB,155.64,233.72,60.3,32.54,bmreports.com,false,
2021-01-01 10:00:00,Great Britain,Great Britain,GB,174.78,255.46,55.83,30.69,bmreports.com,false,
2021-01-01 11:00:00,Great Britain,Great Britain,GB,185.72,269.58,52.2,28.85,bmreports.com,false,
2021-01-01 12:00:00,Great Britain,Great Britain,GB,193.79,278.88,50.11,27.79,bmreports.com,false,
2021-01-01 13:00:00,Great Britain,Great Britain,GB,205.09,290.53,48.6,26.44,bmreports.com,false,
2021-01-01 14:00:00,Great Britain,Great Britain,GB,213.67,300.25,46.98,24.55,bmreports.com,false,
2021-01-01 15:00:00,Great Britain,Great Britain,GB,217.85,305.99,45.26,22.9,bmreports.com,false,
2021-01-01 16:00:00,Great Britain,Great Britain,GB,222.5,311.82,44.45,23.47,bmreports.com,false,
2021-01-01 17:00:00,Great Britain,Great Britain,GB,234.21,324.67,42.9,23.35,bmreports.com,false,
2021-01-01 18:00:00,Great Britain,Great Britain,GB,232.98,323.97,42.66,22.6,bmreports.com,false,
2021-01-01 19:00:00,Great Britain,Great Britain,GB,231.81,323.48,41.85,20.37,bmreports.com,false,
2021-01-01 20:00:00,Great Britain,Great Britain,GB,221.79,313.47,43.26,20.23,bmreports.com,false,
2021-01-01 21:00:00,Great Britain,Great Britain,GB,208.29,298.62,46.33,22.08,bmreports.com,false,
2021-01-01 22:00:00,Great Britain,Great Britain,GB,191.77,279.99,49.64,23.63,bmreports.com,false,
2021-01-01 23:00:00,Great Britain,Great Britain,GB,178.69,261.94,52.9,23.51,bmreports.com,false,
2021-01-02 00:00:00,Great Britain,Great Britain,GB,172.32,254.18,54.65,24.31,bmreports.com,false,
2021-01-02 01:00:00,Great Britain,Great Britain,GB,172.02,253.98,54.71,24.51,bmreports.com,false,
2021-01-02 02:00:00,Great Britain,Great Britain,GB,163.27,243.29,56.95,25.99,bmreports.com,false,
2021-01-02 03:00:00,Great Britain,Great Britain,GB,161.46,241.17,57.4,25.87,bmreports.com,false,
2021-01-02 04:00:00,Great Britain,Great Britain,GB,156.43,235.18,58.73,27.05,bmreports.com,false,
2021-01-02 05:00:00,Great Britain,Great Britain,GB,153.82,231.32,59.5,28.3,bmreports.com,false,
2021-01-02 06:00:00,Great Britain,Great Britain,GB,158.34,236.5,58.32,28.22,bmreports.com,false,
2021-01-02 07:00:00,Great Britain,Great Britain,GB,169.43,248.9,55.8,26.84,bmreports.com,false,
2021-01-02 08:00:00,Great Britain,Great Britain,GB,187.69,270.76,51.21,24.1,bmreports.com,false,
2021-01-02 09:00:00,Great Britain,Great Britain,GB,202.44,286.17,48.71,24.98,bmreports.com,false,
2021-01-02 10:00:00,Great Britain,Great Britain,GB,213.95,298.45,46.8,24.47,bmreports.com,false,
2021-01-02 11:00:00,Great Britain,Great Britain,GB,221.44,307.14,45.43,24.34,bmreports.com,false,
2021-01-02 12:00:00,Great Britain,Great Britain,GB,225.14,311.23,44.88,23.93,bmreports.com,false,
2021-01-02 13:00:00,Great Britain,Great Britain,GB,232.17,319.36,42.83,21.78,bmreports.com,false,
2021-01-02 14:00:00,Great Britain,Great Britain,GB,236.98,324.66,41.4,20.27,bmreports.com,false,
2021-01-02 15:00:00,Great Britain,Great Britain,GB,245.82,334.51,39.58,19.0,bmreports.com,false,
2021-01-02 16:00:00,Great Britain,Great Britain,GB,250.96,340.27,39.11,19.41,bmreports.com,false,
2021-01-02 17:00:00,Great Britain,Great Britain,GB,253.98,343.42,39.49,21.15,bmreports.com,false,
2021-01-02 18:00:00,Great Britain,Great Britain,GB,252.88,342.06,39.41,20.8,bmreports.com,false,
2021-01-02 19:00:00,Great Britain,Great Britain,GB,242.2,331.17,39.88,20.19,bmreports.com,false,
2021-01-02 20:00:00,Great Britain,Great Britain,GB,231.44,318.71,41.92,20.74,bmreports.com,false,
2021-01-02 21:00:00,Great Britain,Great Britain,GB,214.12,298.69,45.56,22.87,bmreports.com,false,
2021-01-02 22:00:00,Great Britain,Great Britain,GB,190.41,272.6,50.11,25.29,bmreports.com,false,
2021-01-02 23:00:00,Great Britain,Great Britain,GB,169.91,248.31,55.31,27.65,bmreports.com,false,
2021-01-03 00:00:00,Great Britain,Great Britain,GB,157.84,233.51,58.64,29.54,bmreports.com,false,
2021-01-03 01:00:00,Great Britain,Great Britain,GB,154.29,229.58,59.51,30.1,bmreports.com,false,
2021-01-03 02:00:00,Great Britain,Great Britain,GB,141.85,214.61,62.8,31.93,bmreports.com,false,
2021-01-03 03:00:00,Great Britain,Great Britain,GB,131.92,202.1,65.43,34.04,bmreports.com,false,
2021-01-03 04:00:00,Great Britain,Great Britain,GB,129.9,199.93,65.97,34.6,bmreports.com,false,
2021-01-03 05:00:00,Great Britain,Great Britain,GB,134.8,206.18,64.62,33.67,bmreports.com,false,
2021-01-03 06:00:00,Great Britain,Great Britain,GB,134.96,205.68,64.67,34.36,bmreports.com,false,
2021-01-03 07:00:00,Great Britain,Great Britain,GB,147.08,220.37,61.85,33.69,bmreports.com,false,
2021-01-03 08:00:00,Great Britain,Great Britain,GB,153.41,227.33,60.5,32.37,bmreports.com,false,
2021-01-03 09:00:00,Great Britain,Great Britain,GB,165.99,243.63,57.32,32.21,bmreports.com,false,
2021-01-03 10:00:00,Great Britain,Great Britain,GB,185.38,265.63,53.81,31.22,bmreports.com,false,
2021-01-03 11:00:00,Great Britain,Great Britain,GB,200.55,282.92,50.95,29.86,bmreports.com,false,
2021-01-03 12:00:00,Great Britain,Great Britain,GB,211.29,296.61,47.9,28.41,bmreports.com,false,
2021-01-03 13:00:00,Great Britain,Great Britain,GB,204.59,288.52,49.2,28.82,bmreports.com,false,
2021-01-03 14:00:00,Great Britain,Great Britain,GB,207.48,291.17,48.42,28.03,bmreports.com,false,
2021-01-03 15:00:00,Great Britain,Great Britain,GB,204.58,287.64,48.49,28.48,bmreports.com,false,
2021-01-03 16:00:00,Great Britain,Great Britain,GB,211.45,295.01,48.21,29.48,bmreports.com,false,
2021-01-03 17:00:00,Great Britain,Great Britain,GB,215.13,298.72,47.58,29.86,bmreports.com,false,
2021-01-03 18:00:00,Great Britain,Great Britain,GB,209.18,292.03,48.68,30.73,bmreports.com,false,
2021-01-03 19:00:00,Great Britain,Great Britain,GB,193.99,274.15,51.6,32.38,bmreports.com,false,
2021-01-03 20:00:00,Great Britain,Great Britain,GB,172.66,250.55,55.73,34.62,bmreports.com,false,
2021-01-03 21:00:00,Great Britain,Great Britain,GB,155.58,232.11,59.45,36.38,bmreports.com,false,
2021-01-03 22:00:00,Great Britain,Great Britain,GB,143.59,218.59,62.27,38.62,bmreports.com,false,
2021-01-03 23:00:00,Great Britain,Great Britain,GB,118.37,188.0,69.11,42.88,bmreports.com,false,
2021-01-04 00:00:00,Great Britain,Great Britain,GB,108.81,176.7,71.78,44.18,bmreports.com,false,
2021-01-04 01:00:00,Great Britain,Great Britain,GB,109.14,176.83,71.38,43.72,bmreports.com,false,
2021-01-04 02:00:00,Great Britain,Great Britain,GB,106.71,172.49,72.24,43.86,bmreports.com,false,
2021-01-04 03:00:00,Great Britain,Great Britain,GB,104.8,169.83,72.79,44.48,bmreports.com,false,
2021-01-04 04:00:00,Great Britain,Great Britain,GB,99.5,163.54,73.98,45.61,bmreports.com,false,
2021-01-04 05:00:00,Great Britain,Great Britain,GB,102.15,166.36,73.22,46.23,bmreports.com,false,
2021-01-04 06:00:00,Great Britain,Great Britain,GB,125.68,194.79,66.89,42.48,bmreports.com,false,
2021-01-04 07:00:00,Great Britain,Great Britain,GB,169.9,248.73,55.22,36.4,bmreports.com,false,
2021-01-04 08:00:00,Great Britain,Great Britain,GB,200.88,282.41,49.26,32.64,bmreports.com,false,
2021-01-04 09:00:00,Great Britain,Great Britain,GB,211.61,293.0,48.25,32.1,bmreports.com,false,
2021-01-04 10:00:00,Great Britain,Great Britain,GB,219.84,302.53,46.65,31.37,bmreports.com,false,
2021-01-04 11:00:00,Great Britain,Great Britain,GB,219.78,302.28,46.1,30.64,bmreports.com,false,
2021-01-04 12:00:00,Great Britain,Great Britain,GB,220.01,302.17,45.93,30.07,bmreports.com,false,
2021-01-04 13:00:00,Great Britain,Great Britain,GB,220.77,302.81,45.58,29.42,bmreports.com,false,
2021-01-04 14:00:00,Great Britain,Great Britain,GB,221.49,303.82,45.32,29.51,bmreports.com,false,
2021-01-04 15:00:00,Great Britain,Great Britain,GB,223.67,307.18,44.53,29.06,bmreports.com,false,
2021-01-04 16:00:00,Great Britain,Great Britain,GB,217.86,299.38,46.72,29.98,bmreports.com,false,
2021-01-04 17:00:00,Great Britain,Great Britain,GB,220.75,302.91,46.59,30.23,bmreports.com,false,
2021-01-04 18:00:00,Great Britain,Great Britain,GB,220.77,303.1,46.6,30.09,bmreports.com,false,
