Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Canada,Ontario,CA-ON,34.91,60.08,90.57,42.45,ieso.ca,false,
2021-01-01 01:00:00,Canada,Ontario,CA-ON,28.15,51.0,92.39,43.3,ieso.ca,false,
2021-01-01 02:00:00,Canada,Ontario,CA-ON,26.45,48.61,92.85,42.47,ieso.ca,false,
2021-01-01 03:00:00,Canada,Ontario,CA-ON,10.01,27.54,97.3,44.63,ieso.ca,false,
2021-01-01 04:00:00,Canada,Ontario,CA-ON,6.02,22.38,98.38,44.19,ieso.ca,false,
2021-01-01 05:00:00,Canada,Ontario,CA-ON,7.0,22.84,98.11,42.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 06:00:00,Canada,Ontario,CA-ON,7.97,23.36,97.85,40.76,ieso.ca,false,
2021-01-01 07:00:00,Canada,Ontario,CA-ON,5.99,20.51,98.39,39.23,ieso.ca,false,
2021-01-01 08:00:00,Canada,Ontario,CA-ON,5.4,19.28,98.55,37.61,ieso.ca,false,
2021-01-01 09:00:00,Canada,Ontario,CA-ON,5.33,19.03,98.57,37.43,ieso.ca,false,
2021-01-01 10:00:00,Canada,Ontario,CA-ON,5.52,18.85,98.51,34.58,ieso.ca,false,
2021-01-01 11:00:00,Canada,Ontario,CA-ON,5.49,18.67,98.52,34.65,ieso.ca,false,
2021-01-01 12:00:00,Canada,Ontario,CA-ON,5.37,18.73,98.55,36.62,ieso.ca,false,
2021-01-01 13:00:00,Canada,Ontario,CA-ON,5.36,18.51,98.56,36.67,ieso.ca,false,
2021-01-01 14:00:00,Canada,Ontario,CA-ON,5.13,18.66,98.62,39.34,ieso.ca,false,
2021-01-01 15:00:00,Canada,Ontario,CA-ON,4.99,18.62,98.65,40.3,ieso.ca,false,
2021-01-01 16:00:00,Canada,Ontario,CA-ON,4.91,18.39,98.68,40.55,ieso.ca,false,
2021-01-01 17:00:00,Canada,Ontario,CA-ON,4.84,18.19,98.7,41.1,ieso.ca,false,
2021-01-01 18:00:00,Canada,Ontario,CA-ON,6.21,20.1,98.32,41.85,ieso.ca,false,
2021-01-01 19:00:00,Canada,Ontario,CA-ON,7.02,20.99,98.1,41.42,ieso.ca,false,
2021-01-01 20:00:00,Canada,Ontario,CA-ON,7.79,22.18,97.9,42.69,ieso.ca,false,
2021-01-01 21:00:00,Canada,Ontario,CA-ON,8.92,24.2,97.59,43.86,ieso.ca,false,
2021-01-01 22:00:00,Canada,Ontario,CA-ON,8.99,24.03,97.57,43.7,ieso.ca,false,
2021-01-01 23:00:00,Canada,Ontario,CA-ON,8.83,24.04,97.62,45.08,ieso.ca,false,
2021-01-02 00:00:00,Canada,Ontario,CA-ON,8.98,23.9,97.58,44.2,ieso.ca,false,
2021-01-02 01:00:00,Canada,Ontario,CA-ON,8.61,23.92,97.68,45.94,ieso.ca,false,
2021-01-02 02:00:00,Canada,Ontario,CA-ON,8.79,24.1,97.63,44.35,ieso.ca,false,
2021-01-02 03:00:00,Canada,Ontario,CA-ON,6.11,20.5,98.35,43.64,ieso.ca,false,
2021-01-02 04:00:00,Canada,Ontario,CA-ON,4.53,18.31,98.78,41.69,ieso.ca,false,
2021-01-02 05:00:00,Canada,Ontario,CA-ON,4.88,17.87,98.68,36.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 06:00:00,Canada,Ontario,CA-ON,5.08,17.86,98.63,34.58,ieso.ca,false,
2021-01-02 07:00:00,Canada,Ontario,CA-ON,5.25,17.62,98.58,32.4,ieso.ca,false,
2021-01-02 08:00:00,Canada,Ontario,CA-ON,5.35,17.42,98.55,30.5,ieso.ca,false,
2021-01-02 09:00:00,Canada,Ontario,CA-ON,5.1,17.77,98.62,33.66,ieso.ca,false,
2021-01-02 10:00:00,Canada,Ontario,CA-ON,5.28,17.34,98.57,31.05,ieso.ca,false,
2021-01-02 11:00:00,Canada,Ontario,CA-ON,5.14,17.47,98.61,33.18,ieso.ca,false,
2021-01-02 12:00:00,Canada,Ontario,CA-ON,5.07,17.67,98.63,34.23,ieso.ca,false,
2021-01-02 13:00:00,Canada,Ontario,CA-ON,5.13,17.71,98.61,33.31,ieso.ca,false,
