Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Belgium,Belgium,BE,195.25,257.54,62.4,12.75,entsoe.eu,false,
2021-01-01 01:00:00,Belgium,Belgium,BE,189.51,250.4,63.91,13.0,entsoe.eu,false,
2021-01-01 02:00:00,Belgium,Belgium,BE,165.08,221.87,68.01,12.4,entsoe.eu,false,
2021-01-01 03:00:00,Belgium,Belgium,BE,140.04,193.13,71.38,11.74,entsoe.eu,false,
2021-01-01 04:00:00,Belgium,Belgium,BE,157.62,213.07,69.16,12.66,entsoe.eu,false,
2021-01-01 05:00:00,Belgium,Belgium,BE,171.7,228.68,67.62,13.4,entsoe.eu,false,
2021-01-01 06:00:00,Belgium,Belgium,BE,168.91,226.02,67.43,12.63,entsoe.eu,false,
2021-01-01 07:00:00,Belgium,Belgium,BE,172.28,230.17,66.63,12.16,entsoe.eu,false,
2021-01-01 08:00:00,Belgium,Belgium,BE,174.66,233.55,65.58,13.25,entsoe.eu,false,
2021-01-01 09:00:00,Belgium,Belgium,BE,170.97,229.63,66.19,16.47,entsoe.eu,false,
2021-01-01 10:00:00,Belgium,Belgium,BE,157.56,214.76,67.78,19.83,entsoe.eu,false,
2021-01-01 11:00:00,Belgium,Belgium,BE,154.07,210.64,69.06,22.61,entsoe.eu,false,
2021-01-01 12:00:00,Belgium,Belgium,BE,143.25,198.51,70.57,22.36,entsoe.eu,false,
2021-01-01 13:00:00,Belgium,Belgium,BE,140.51,195.8,70.19,19.23,entsoe.eu,false,
2021-01-01 14:00:00,Belgium,Belgium,BE,140.85,195.45,69.91,17.19,entsoe.eu,false,
2021-01-01 15:00:00,Belgium,Belgium,BE,142.06,196.44,69.22,14.0,entsoe.eu,false,
2021-01-01 16:00:00,Belgium,Belgium,BE,158.57,214.24,67.09,16.86,entsoe.eu,false,
2021-01-01 17:00:00,Belgium,Belgium,BE,186.44,248.11,61.93,16.7,entsoe.eu,false,
2021-01-01 18:00:00,Belgium,Belgium,BE,194.05,257.51,60.49,16.0,entsoe.eu,false,
2021-01-01 19:00:00,Belgium,Belgium,BE,194.15,258.4,59.92,14.94,entsoe.eu,false,
2021-01-01 20:00:00,Belgium,Belgium,BE,202.91,269.81,57.5,13.41,entsoe.eu,false,
2021-01-01 21:00:00,Belgium,Belgium,BE,211.97,280.41,56.24,13.45,entsoe.eu,false,
2021-01-01 22:00:00,Belgium,Belgium,BE,216.57,284.15,57.25,15.11,entsoe.eu,false,
2021-01-01 23:00:00,Belgium,Belgium,BE,199.14,262.12,62.08,16.27,entsoe.eu,false,
2021-01-02 00:00:00,Belgium,Belgium,BE,192.07,252.76,64.85,15.9,entsoe.eu,false,
2021-01-02 01:00:00,Belgium,Belgium,BE,185.14,245.19,65.66,13.6,entsoe.eu,false,
2021-01-02 02:00:00,Belgium,Belgium,BE,182.84,243.0,65.55,13.16,entsoe.eu,false,
2021-01-02 03:00:00,Belgium,Belgium,BE,175.97,234.77,66.91,12.95,entsoe.eu,false,
2021-01-02 04:00:00,Belgium,Belgium,BE,176.01,234.99,66.68,12.81,entsoe.eu,false,
2021-01-02 05:00:00,Belgium,Belgium,BE,182.12,242.87,64.71,12.31,entsoe.eu,false,
2021-01-02 06:00:00,Belgium,Belgium,BE,202.25,267.01,60.29,12.52,entsoe.eu,false,
2021-01-02 07:00:00,Belgium,Belgium,BE,220.97,291.59,54.43,10.6,entsoe.eu,false,
2021-01-02 08:00:00,Belgium,Belgium,BE,227.64,300.12,52.54,11.22,entsoe.eu,false,
2021-01-02 09:00:00,Belgium,Belgium,BE,214.67,285.76,54.07,13.88,entsoe.eu,false,
2021-01-02 10:00:00,Belgium,Belgium,BE,212.58,283.51,54.31,14.21,entsoe.eu,false,
2021-01-02 11:00:00,Belgium,Belgium,BE,210.43,280.44,54.71,15.39,entsoe.eu,false,
2021-01-02 12:00:00,Belgium,Belgium,BE,208.21,278.53,54.66,13.69,entsoe.eu,false,
2021-01-02 13:00:00,Belgium,Belgium,BE,203.2,273.28,55.21,12.17,entsoe.eu,false,
2021-01-02 14:00:00,Belgium,Belgium,BE,205.4,276.5,53.97,9.93,entsoe.eu,false,
2021-01-02 15:00:00,Belgium,Belgium,BE,205.28,276.42,53.75,8.38,entsoe.eu,false,
2021-01-02 16:00:00,Belgium,Belgium,BE,217.74,287.36,54.59,10.6,entsoe.eu,false,
2021-01-02 17:00:00,Belgium,Belgium,BE,232.38,304.11,52.43,11.86,entsoe.eu,false,
2021-01-02 18:00:00,Belgium,Belgium,BE,239.32,311.99,51.39,12.63,entsoe.eu,false,
2021-01-02 19:00:00,Belgium,Belgium,BE,245.0,320.12,49.47,10.86,entsoe.eu,false,
2021-01-02 20:00:00,Belgium,Belgium,BE,243.4,318.45,49.56,10.66,entsoe.eu,false,
2021-01-02 21:00:00,Belgium,Belgium,BE,242.06,315.88,50.94,11.09,entsoe.eu,false,
2021-01-02 22:00:00,Belgium,Belgium,BE,240.16,312.44,52.31,12.29,entsoe.eu,false,
2021-01-02 23:00:00,Belgium,Belgium,BE,222.03,289.89,57.32,12.54,entsoe.eu,false,
2021-01-03 00:00:00,Belgium,Belgium,BE,211.87,277.37,59.9,13.44,entsoe.eu,false,
2021-01-03 01:00:00,Belgium,Belgium,BE,205.63,270.47,60.78,13.89,entsoe.eu,false,
2021-01-03 02:00:00,Belgium,Belgium,BE,201.8,266.52,60.78,13.78,entsoe.eu,false,
2021-01-03 03:00:00,Belgium,Belgium,BE,192.62,256.35,61.64,14.21,entsoe.eu,false,
2021-01-03 04:00:00,Belgium,Belgium,BE,190.14,252.81,62.75,16.02,entsoe.eu,false,
2021-01-03 05:00:00,Belgium,Belgium,BE,191.26,253.74,62.6,17.71,entsoe.eu,false,
2021-01-03 06:00:00,Belgium,Belgium,BE,197.89,261.71,61.16,17.5,entsoe.eu,false,
2021-01-03 07:00:00,Belgium,Belgium,BE,200.17,263.72,60.97,18.82,entsoe.eu,false,
2021-01-03 08:00:00,Belgium,Belgium,BE,204.06,268.24,60.07,19.14,entsoe.eu,false,
2021-01-03 09:00:00,Belgium,Belgium,BE,194.07,256.15,62.04,22.59,entsoe.eu,false,
2021-01-03 10:00:00,Belgium,Belgium,BE,190.01,250.85,62.99,24.86,entsoe.eu,false,
2021-01-03 11:00:00,Belgium,Belgium,BE,190.08,249.86,63.73,26.72,entsoe.eu,false,
2021-01-03 12:00:00,Belgium,Belgium,BE,185.41,244.65,64.34,26.8,entsoe.eu,false,
2021-01-03 13:00:00,Belgium,Belgium,BE,175.57,234.01,65.22,27.21,entsoe.eu,false,
2021-01-03 14:00:00,Belgium,Belgium,BE,164.66,220.9,67.19,28.76,entsoe.eu,false,
2021-01-03 15:00:00,Belgium,Belgium,BE,161.49,216.46,67.83,29.07,entsoe.eu,false,
2021-01-03 16:00:00,Belgium,Belgium,BE,175.35,232.4,65.21,29.49,entsoe.eu,false,
2021-01-03 17:00:00,Belgium,Belgium,BE,181.84,238.68,65.16,32.7,entsoe.eu,false,
2021-01-03 18:00:00,Belgium,Belgium,BE,180.58,239.84,63.56,30.26,entsoe.eu,false,
2021-01-03 19:00:00,Belgium,Belgium,BE,169.0,225.39,66.5,31.68,entsoe.eu,false,
2021-01-03 20:00:00,Belgium,Belgium,BE,167.13,223.63,66.6,30.36,entsoe.eu,false,
2021-01-03 21:00:00,Belgium,Belgium,BE,168.0,225.93,64.68,29.67,entsoe.eu,false,
2021-01-03 22:00:00,Belgium,Belgium,BE,159.39,215.6,66.55,29.1,entsoe.eu,false,
2021-01-03 23:00:00,Belgium,Belgium,BE,153.97,208.87,67.76,29.01,entsoe.eu,false,
2021-01-04 00:00:00,Belgium,Belgium,BE,152.98,206.31,69.66,29.13,entsoe.eu,false,
2021-01-04 01:00:00,Belgium,Belgium,BE,145.29,198.53,69.51,28.6,entsoe.eu,false,
2021-01-04 02:00:00,Belgium,Belgium,BE,145.37,198.41,69.58,28.23,entsoe.eu,false,
2021-01-04 03:00:00,Belgium,Belgium,BE,145.97,198.4,70.56,28.99,entsoe.eu,false,
2021-01-04 04:00:00,Belgium,Belgium,BE,145.14,198.16,69.53,30.35,entsoe.eu,false,
2021-01-04 05:00:00,Belgium,Belgium,BE,160.8,216.01,67.11,30.21,entsoe.eu,false,
2021-01-04 06:00:00,Belgium,Belgium,BE,180.88,239.57,63.52,29.06,entsoe.eu,false,
2021-01-04 07:00:00,Belgium,Belgium,BE,192.67,254.94,59.99,27.24,entsoe.eu,false,
2021-01-04 08:00:00,Belgium,Belgium,BE,187.65,249.55,60.24,27.46,entsoe.eu,false,
2021-01-04 09:00:00,Belgium,Belgium,BE,181.96,244.22,59.98,27.97,entsoe.eu,false,
2021-01-04 10:00:00,Belgium,Belgium,BE,176.46,237.08,61.39,29.3,entsoe.eu,false,
2021-01-04 11:00:00,Belgium,Belgium,BE,183.28,245.21,60.3,28.96,entsoe.eu,false,
2021-01-04 12:00:00,Belgium,Belgium,BE,184.96,247.67,59.69,28.59,entsoe.eu,false,
2021-01-04 13:00:00,Belgium,Belgium,BE,185.35,248.01,59.71,27.99,entsoe.eu,false,
2021-01-04 14:00:00,Belgium,Belgium,BE,186.97,249.22,59.5,28.83,entsoe.eu,false,
2021-01-04 15:00:00,Belgium,Belgium,BE,192.36,255.67,58.34,27.55,entsoe.eu,false,
2021-01-04 16:00:00,Belgium,Belgium,BE,200.18,262.77,58.68,27.68,entsoe.eu,false,
2021-01-04 17:00:00,Belgium,Belgium,BE,208.21,272.72,57.16,26.59,entsoe.eu,false,
2021-01-04 18:00:00,Belgium,Belgium,BE,196.92,260.48,58.5,26.41,entsoe.eu,false,
2021-01-04 19:00:00,Belgium,Belgium,BE,196.76,258.6,60.23,27.55,entsoe.eu,false,
2021-01-04 20:00:00,Belgium,Belgium,BE,187.24,247.64,61.85,27.84,entsoe.eu,false,
2021-01-04 21:00:00,Belgium,Belgium,BE,192.86,252.69,62.37,28.25,entsoe.eu,false,
2021-01-04 22:00:00,Belgium,Belgium,BE,197.93,258.54,61.66,27.84,entsoe.eu,false,
2021-01-04 23:00:00,Belgium,Belgium,BE,184.29,243.06,63.75,27.53,entsoe.eu,false,
2021-01-05 00:00:00,Belgium,Belgium,BE,181.36,239.46,64.55,27.61,entsoe.eu,false,
2021-01-05 01:00:00,Belgium,Belgium,BE,178.86,236.36,65.19,27.72,entsoe.eu,false,
2021-01-05 02:00:00,Belgium,Belgium,BE,173.31,230.5,65.53,27.49,entsoe.eu,false,
2021-01-05 03:00:00,Belgium,Belgium,BE,174.4,231.85,65.36,26.97,entsoe.eu,false,
2021-01-05 04:00:00,Belgium,Belgium,BE,187.09,246.89,62.97,25.6,entsoe.eu,false,
2021-01-05 05:00:00,Belgium,Belgium,BE,209.91,275.25,57.22,22.68,entsoe.eu,false,
2021-01-05 06:00:00,Belgium,Belgium,BE,221.77,290.62,53.47,20.96,entsoe.eu,false,
2021-01-05 07:00:00,Belgium,Belgium,BE,232.16,302.0,52.34,19.99,entsoe.eu,false,
2021-01-05 08:00:00,Belgium,Belgium,BE,233.68,303.56,52.01,19.4,entsoe.eu,false,
2021-01-05 09:00:00,Belgium,Belgium,BE,237.1,308.07,51.18,19.06,entsoe.eu,false,
2021-01-05 10:00:00,Belgium,Belgium,BE,234.07,304.88,51.49,19.44,entsoe.eu,false,
2021-01-05 11:00:00,Belgium,Belgium,BE,236.3,308.65,50.29,18.52,entsoe.eu,false,
2021-01-05 12:00:00,Belgium,Belgium,BE,229.83,301.21,51.51,18.6,entsoe.eu,false,
2021-01-05 13:00:00,Belgium,Belgium,BE,229.19,300.18,51.86,19.09,entsoe.eu,false,
2021-01-05 14:00:00,Belgium,Belgium,BE,231.88,303.61,51.1,18.23,entsoe.eu,false,
2021-01-05 15:00:00,Belgium,Belgium,BE,237.08,309.68,50.09,17.21,entsoe.eu,false,
2021-01-05 16:00:00,Belgium,Belgium,BE,235.98,305.35,52.2,20.73,entsoe.eu,false,
2021-01-05 17:00:00,Belgium,Belgium,BE,234.96,304.12,52.44,20.66,entsoe.eu,false,
2021-01-05 18:00:00,Belgium,Belgium,BE,232.45,302.01,52.21,20.01,entsoe.eu,false,
2021-01-05 19:00:00,Belgium,Belgium,BE,239.36,312.06,49.95,16.91,entsoe.eu,false,
2021-01-05 20:00:00,Belgium,Belgium,BE,236.22,308.45,50.56,16.97,entsoe.eu,false,
2021-01-05 21:00:00,Belgium,Belgium,BE,231.69,302.87,51.63,17.24,entsoe.eu,false,
2021-01-05 22:00:00,Belgium,Belgium,BE,223.03,292.2,53.61,17.96,entsoe.eu,false,
2021-01-05 23:00:00,Belgium,Belgium,BE,203.67,271.12,55.65,17.85,entsoe.eu,false,
2021-01-06 00:00:00,Belgium,Belgium,BE,209.07,276.53,55.39,18.71,entsoe.eu,false,
2021-01-06 01:00:00,Belgium,Belgium,BE,215.41,283.76,54.72,17.83,entsoe.eu,false,
2021-01-06 02:00:00,Belgium,Belgium,BE,209.56,277.71,55.12,16.96,entsoe.eu,false,
2021-01-06 03:00:00,Belgium,Belgium,BE,209.44,278.07,54.8,16.09,entsoe.eu,false,
2021-01-06 04:00:00,Belgium,Belgium,BE,208.86,277.26,54.9,17.38,entsoe.eu,false,
2021-01-06 05:00:00,Belgium,Belgium,BE,211.87,281.24,53.49,17.99,entsoe.eu,false,
2021-01-06 06:00:00,Belgium,Belgium,BE,221.0,291.03,52.73,17.12,entsoe.eu,false,
2021-01-06 07:00:00,Belgium,Belgium,BE,239.85,312.8,49.86,15.43,entsoe.eu,false,
2021-01-06 08:00:00,Belgium,Belgium,BE,243.58,317.99,48.59,14.27,entsoe.eu,false,
2021-01-06 09:00:00,Belgium,Belgium,BE,243.78,317.76,49.19,14.62,entsoe.eu,false,
2021-01-06 10:00:00,Belgium,Belgium,BE,241.47,315.01,49.81,14.68,entsoe.eu,false,
2021-01-06 11:00:00,Belgium,Belgium,BE,244.21,318.79,48.89,14.16,entsoe.eu,false,
2021-01-06 12:00:00,Belgium,Belgium,BE,247.86,323.45,48.0,12.79,entsoe.eu,false,
2021-01-06 13:00:00,Belgium,Belgium,BE,252.29,328.67,47.2,11.58,entsoe.eu,false,
2021-01-06 14:00:00,Belgium,Belgium,BE,255.47,332.08,46.74,10.56,entsoe.eu,false,
2021-01-06 15:00:00,Belgium,Belgium,BE,256.53,333.03,46.73,9.64,entsoe.eu,false,
2021-01-06 16:00:00,Belgium,Belgium,BE,251.87,324.67,49.21,14.35,entsoe.eu,false,
2021-01-06 17:00:00,Belgium,Belgium,BE,258.24,332.23,47.98,13.63,entsoe.eu,false,
