Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Poland,Poland,PL,829.69,924.55,10.63,8.81,entsoe.eu,false,
2021-01-01 01:00:00,Poland,Poland,PL,850.63,947.27,8.33,7.24,entsoe.eu,false,
2021-01-01 02:00:00,Poland,Poland,PL,847.95,944.41,8.64,7.39,entsoe.eu,false,
2021-01-01 03:00:00,Poland,Poland,PL,845.35,941.67,9.0,7.51,entsoe.eu,false,
2021-01-01 04:00:00,Poland,Poland,PL,841.88,938.28,9.31,7.69,entsoe.eu,false,
2021-01-01 05:00:00,Poland,Poland,PL,843.31,939.67,9.21,7.6,entsoe.eu,false,
2021-01-01 06:00:00,Poland,Poland,PL,843.36,939.88,9.15,7.51,entsoe.eu,false,
2021-01-01 07:00:00,Poland,Poland,PL,847.77,944.47,8.71,7.33,entsoe.eu,false,
2021-01-01 08:00:00,Poland,Poland,PL,844.97,941.24,9.14,7.82,entsoe.eu,false,
2021-01-01 09:00:00,Poland,Poland,PL,830.91,925.78,10.87,9.29,entsoe.eu,false,
2021-01-01 10:00:00,Poland,Poland,PL,844.93,940.61,9.85,8.56,entsoe.eu,false,
2021-01-01 11:00:00,Poland,Poland,PL,848.52,944.46,10.01,8.73,entsoe.eu,false,
2021-01-01 12:00:00,Poland,Poland,PL,850.71,946.69,10.11,8.63,entsoe.eu,false,
2021-01-01 13:00:00,Poland,Poland,PL,855.81,952.11,9.83,8.36,entsoe.eu,false,
2021-01-01 14:00:00,Poland,Poland,PL,861.1,957.49,9.35,7.98,entsoe.eu,false,
2021-01-01 15:00:00,Poland,Poland,PL,854.99,950.36,10.02,8.29,entsoe.eu,false,
2021-01-01 16:00:00,Poland,Poland,PL,868.53,964.06,8.75,7.5,entsoe.eu,false,
2021-01-01 17:00:00,Poland,Poland,PL,869.92,965.36,8.26,7.13,entsoe.eu,false,
2021-01-01 18:00:00,Poland,Poland,PL,867.8,963.08,8.04,6.88,entsoe.eu,false,
2021-01-01 19:00:00,Poland,Poland,PL,849.78,944.63,9.38,7.78,entsoe.eu,false,
2021-01-01 20:00:00,Poland,Poland,PL,847.84,942.8,9.51,7.87,entsoe.eu,false,
2021-01-01 21:00:00,Poland,Poland,PL,829.64,924.17,10.85,8.87,entsoe.eu,false,
2021-01-01 22:00:00,Poland,Poland,PL,815.83,910.0,11.92,9.68,entsoe.eu,false,
2021-01-01 23:00:00,Poland,Poland,PL,835.47,930.87,10.08,8.35,entsoe.eu,false,
2021-01-02 00:00:00,Poland,Poland,PL,838.48,933.94,9.82,8.24,entsoe.eu,false,
