Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Italy,North Italy,IT-NO,303.27,389.72,35.12,30.82,entsoe.eu,false,
2021-01-01 01:00:00,Italy,North Italy,IT-NO,303.44,387.74,36.15,33.13,entsoe.eu,false,
2021-01-01 02:00:00,Italy,North Italy,IT-NO,295.01,377.82,37.9,33.65,entsoe.eu,false,
2021-01-01 03:00:00,Italy,North Italy,IT-NO,295.53,380.32,37.14,32.05,entsoe.eu,false,
2021-01-01 04:00:00,Italy,North Italy,IT-NO,308.04,394.64,34.5,31.71,entsoe.eu,false,
2021-01-01 05:00:00,Italy,North Italy,IT-NO,302.3,385.49,36.08,31.67,entsoe.eu,false,
2021-01-01 06:00:00,Italy,North Italy,IT-NO,280.64,355.87,41.66,31.3,entsoe.eu,false,
2021-01-01 07:00:00,Italy,North Italy,IT-NO,267.53,340.36,44.79,37.59,entsoe.eu,false,
2021-01-01 08:00:00,Italy,North Italy,IT-NO,272.69,347.87,42.65,37.53,entsoe.eu,false,
2021-01-01 09:00:00,Italy,North Italy,IT-NO,280.16,358.01,40.23,35.53,entsoe.eu,false,
2021-01-01 10:00:00,Italy,North Italy,IT-NO,294.87,377.48,36.48,33.4,entsoe.eu,false,
2021-01-01 11:00:00,Italy,North Italy,IT-NO,287.16,368.77,39.13,37.25,entsoe.eu,false,
2021-01-01 12:00:00,Italy,North Italy,IT-NO,285.01,363.78,40.12,37.31,entsoe.eu,false,
2021-01-01 13:00:00,Italy,North Italy,IT-NO,283.05,362.54,39.58,34.53,entsoe.eu,false,
2021-01-01 14:00:00,Italy,North Italy,IT-NO,289.61,371.58,36.95,30.5,entsoe.eu,false,
2021-01-01 15:00:00,Italy,North Italy,IT-NO,274.99,354.53,40.64,32.0,entsoe.eu,false,
2021-01-01 16:00:00,Italy,North Italy,IT-NO,247.44,318.64,47.1,37.33,entsoe.eu,false,
2021-01-01 17:00:00,Italy,North Italy,IT-NO,235.15,302.0,51.18,40.31,entsoe.eu,false,
2021-01-01 18:00:00,Italy,North Italy,IT-NO,242.2,309.01,50.15,39.27,entsoe.eu,false,
2021-01-01 19:00:00,Italy,North Italy,IT-NO,245.52,312.28,49.93,36.03,entsoe.eu,false,
2021-01-01 20:00:00,Italy,North Italy,IT-NO,268.33,337.99,45.33,33.05,entsoe.eu,false,
2021-01-01 21:00:00,Italy,North Italy,IT-NO,286.04,365.97,39.41,32.86,entsoe.eu,false,
2021-01-01 22:00:00,Italy,North Italy,IT-NO,292.79,371.84,39.01,35.41,entsoe.eu,false,
2021-01-01 23:00:00,Italy,North Italy,IT-NO,315.01,399.29,34.64,33.14,entsoe.eu,false,
2021-01-02 00:00:00,Italy,North Italy,IT-NO,309.16,389.56,37.27,35.47,entsoe.eu,false,
2021-01-02 01:00:00,Italy,North Italy,IT-NO,311.28,394.27,36.39,34.81,entsoe.eu,false,
2021-01-02 02:00:00,Italy,North Italy,IT-NO,312.9,392.86,35.88,34.2,entsoe.eu,false,
2021-01-02 03:00:00,Italy,North Italy,IT-NO,308.08,388.89,36.69,34.95,entsoe.eu,false,
2021-01-02 04:00:00,Italy,North Italy,IT-NO,313.76,394.91,35.25,33.46,entsoe.eu,false,
2021-01-02 05:00:00,Italy,North Italy,IT-NO,299.8,374.13,38.15,31.74,entsoe.eu,false,
2021-01-02 06:00:00,Italy,North Italy,IT-NO,273.91,346.58,44.58,33.85,entsoe.eu,false,
2021-01-02 07:00:00,Italy,North Italy,IT-NO,264.68,331.26,46.4,35.4,entsoe.eu,false,
2021-01-02 08:00:00,Italy,North Italy,IT-NO,258.08,324.13,48.11,37.15,entsoe.eu,false,
2021-01-02 09:00:00,Italy,North Italy,IT-NO,251.12,317.52,49.13,38.9,entsoe.eu,false,
2021-01-02 10:00:00,Italy,North Italy,IT-NO,257.7,327.2,47.18,38.06,entsoe.eu,false,
2021-01-02 11:00:00,Italy,North Italy,IT-NO,264.49,335.64,45.1,38.52,entsoe.eu,false,
2021-01-02 12:00:00,Italy,North Italy,IT-NO,264.48,337.28,44.82,36.34,entsoe.eu,false,
2021-01-02 13:00:00,Italy,North Italy,IT-NO,259.44,329.81,46.12,35.79,entsoe.eu,false,
2021-01-02 14:00:00,Italy,North Italy,IT-NO,260.81,330.78,45.5,32.6,entsoe.eu,false,
2021-01-02 15:00:00,Italy,North Italy,IT-NO,252.71,320.82,48.6,36.22,entsoe.eu,false,
2021-01-02 16:00:00,Italy,North Italy,IT-NO,280.99,345.01,51.16,46.57,entsoe.eu,false,
